"ADDRESS_ZIP_CODE","AGG_NUM_VEHICLES","AVG_HOUSEHOLD_SIZE","MED_GROSS_RENT","MED_HOUSING_COST","MED_INCOME","MED_YEAR_BUILT","MONTHLY_OWNER_COSTS","NO_INTERNET","TOTAL_POP"
"13469",515,2.63,NA,1182,97361,1966,451,13,1234
"13470",240,2.74,750,819,50625,1973,215,51,712
"13471",940,2.53,836,677,57035,1981,886,208,2607
"13472",NA,2.17,NA,748,NA,1967,78,0,169
"13473",400,2.73,888,919,87727,0,413,56,1183
"13475",NA,2.47,NA,792,73542,1952,14,0,42
"13476",1310,2.5,725,924,64899,1950,835,82,3271
"13477",615,2.37,632,814,59922,1973,396,8,1218
"13478",1270,2.46,812,732,66139,1967,1191,76,3220
"13480",1335,2.41,730,849,61964,0,913,189,3169
"13482",NA,2.07,NA,525,39792,1983,27,7,56
"13483",290,3.34,729,784,86976,1957,108,44,525
"13484",NA,NA,NA,NA,NA,NA,0,0,0
"13485",585,2.98,783,799,61076,1982,428,101,1488
"13486",225,2.06,647,775,54514,1959,292,52,668
"13488",50,1.93,NA,575,44375,1961,45,24,106
"13489",145,2.78,NA,787,53333,1980,172,30,495
"13490",435,2.7,NA,847,79700,1980,388,13,1049
"13491",1320,2.78,698,743,57156,1967,1067,200,3584
"13492",5135,2.34,870,957,77143,1958,3540,450,11155
"13493",850,2.83,812,718,63333,1984,690,93,2278
"13494",90,2.4,NA,456,66389,1962,89,0,226
"13495",665,2.47,846,895,57581,1953,516,57,2123
"13501",11950,2.65,747,786,44904,0,7695,1944,40307
"13502",11590,2.44,827,863,50220,1952,8025,1905,33986
"13601",14360,2.29,920,946,53813,1953,8189,1766,38695
"13602",625,NA,NA,NA,NA,NA,0,0,3765
"13603",5030,3.02,1432,1425,53392,2000,88,80,12753
"13605",2020,2.64,791,942,67162,1961,1491,162,5161
"13606",1055,2.34,1039,848,70833,1976,924,58,2618
"13607",610,1.89,728,747,49427,1969,523,182,1594
"13608",660,2.64,738,835,68450,1950,504,58,1726
"13611",95,2.25,NA,1518,49522,0,136,57,348
"13612",925,2.13,812,872,59063,1976,744,166,2510
"13613",995,2.48,730,733,52098,1974,734,157,2595
"13614",120,3.2,811,846,NA,1959,64,8,336
"13615",330,2.34,942,1008,90978,0,225,15,693
"13616",1020,2.34,1128,1083,44348,1987,337,11,2265
"13617",3135,2.04,851,866,62692,1973,2373,241,11912
"13618",560,2.26,833,871,58750,1970,584,47,1467
"13619",4200,2.46,934,952,57343,1970,2405,436,10650
"13620",625,2.73,819,578,53484,1975,666,127,2154
"13621",135,2.43,NA,604,42031,1981,131,35,501
"13622",590,2.57,1069,1019,68664,1963,632,70,1895
"13623",NA,1.61,NA,605,28750,0,28,13,45
"13624",1865,2.32,883,1087,74450,1967,1356,175,5330
"13625",635,2.51,812,804,65781,1977,589,75,1669
"13626",920,2.62,743,935,70134,1978,714,176,2320
"13628",85,2.64,792,825,36458,0,52,7,224
"13630",405,3.11,527,548,47955,0,403,116,1470
"13632",NA,2.11,NA,NA,NA,NA,70,0,148
"13633",70,2.79,NA,575,53333,1975,91,25,262
"13634",1385,2.61,685,905,66753,1976,1210,118,3913
"13635",340,2.73,583,632,57292,1959,315,44,1082
"13636",35,3.28,910,1050,56250,0,43,5,177
"13637",2130,2.4,1201,1169,57899,1987,539,26,4342
"13638",NA,2.9,NA,1051,NA,0,59,0,415
"13639",NA,1.33,NA,367,NA,0,37,8,53
"13640",NA,1.83,NA,1094,70139,1984,127,6,233
"13641",NA,1.92,NA,675,66250,1980,26,6,50
"13642",3135,2.33,770,734,41835,1958,2581,674,9566
"13643",NA,2.62,NA,NA,NA,NA,11,0,55
"13645",NA,NA,NA,NA,NA,NA,0,0,0
"13646",795,2.62,803,773,55441,1965,669,156,2145
"13647",60,2.25,1105,NA,NA,2002,23,17,160
"13648",660,2.42,883,798,51339,1970,684,139,2031
"13649",NA,2.25,NA,NA,NA,NA,4,0,9
"13650",415,2.39,697,666,77554,1967,507,38,1479
"13651",NA,1.69,NA,1065,105694,1958,89,0,150
"13652",595,2.72,530,642,57936,1970,573,82,1778
"13654",880,2.92,763,682,54583,1966,735,189,2646
"13655",410,2.41,922,847,NA,1990,984,229,3512
"13656",945,3.16,423,829,55000,1982,882,241,3307
"13658",985,2.88,855,696,69228,1971,831,133,2696
"13659",165,2.35,NA,771,56094,1973,144,33,360
"13660",780,2.81,740,736,65000,1968,531,58,1835
"13661",745,2.71,861,846,73690,1965,613,45,1809
"13662",6175,2.22,702,778,57844,1956,4977,817,16383
"13664",125,2.8,1027,879,67000,1966,119,7,438
"13665",305,2.49,850,795,57963,1968,264,30,835
"13666",75,2.64,1641,758,31833,1954,57,6,227
